ObservationDate,Confirmed,Recovered,Deaths,Mortality,Recovery
2020-03-17,11748.0,1028.0,533.0,4.536942458290773,8.750425604358188
2020-03-18,13910.0,1081.0,623.0,4.478792235801582,7.771387491013659
2020-03-19,17963.0,1107.0,830.0,4.620609029672104,6.162667705839782
2020-03-20,20410.0,1588.0,1043.0,5.110240078392945,7.780499755022048
2020-03-21,25374.0,2125.0,1375.0,5.418932765823284,8.374714274454167
2020-03-22,28603.0,2125.0,1756.0,6.1392161661364195,7.429290633849596
2020-03-23,35136.0,3355.0,2311.0,6.577299635701276,9.54861111111111
2020-03-24,39885.0,3794.0,2808.0,7.04024069198947,9.512348000501442
2020-03-25,49515.0,5367.0,3647.0,7.365444814702615,10.839139654650106
2020-03-26,57786.0,7015.0,4365.0,7.553732738033434,12.139618592738726
2020-03-27,65719.0,9357.0,5138.0,7.818134785982744,14.237891629513536
2020-03-28,73235.0,12285.0,5982.0,8.168225575203113,16.77476616371953
2020-03-29,80110.0,14709.0,6803.0,8.49207339907627,18.36100362002247
2020-03-30,87956.0,16780.0,7716.0,8.772568102232935,19.07772067852108
2020-03-31,95923.0,19259.0,8464.0,8.823744044702522,20.077562211357026
2020-04-01,104118.0,22647.0,9387.0,9.015732150060508,21.75128219904339
2020-04-02,112065.0,26743.0,10348.0,9.233926738946147,23.863829027796367
2020-04-03,119199.0,30513.0,11198.0,9.394374113876793,25.598369113834845
2020-04-04,126168.0,34219.0,11947.0,9.46912053769577,27.12177414241329
2020-04-05,131646.0,38080.0,12641.0,9.602266684897376,28.926059280190813
2020-04-06,136675.0,40437.0,13341.0,9.76111212730931,29.586244741174315
2020-04-07,141942.0,43208.0,14045.0,9.894886643840442,30.440602499612517
2020-04-08,148220.0,48021.0,14792.0,9.979759816489004,32.398461746053165
2020-04-09,153222.0,52165.0,15447.0,10.081450444453147,34.04537207450627
2020-04-10,158273.0,55668.0,16081.0,10.16029265888686,35.172139278335536
2020-04-11,163027.0,59109.0,16606.0,10.186042802725929,36.2571843927693
2020-04-12,166831.0,62391.0,17209.0,10.315229184024552,37.397725842319474
2020-04-13,170099.0,64727.0,17756.0,10.438626917265829,38.052545870346094
2020-04-14,172541.0,67504.0,18056.0,10.464759100735478,39.12345471511119
2020-04-15,177644.0,70853.0,18708.0,10.5311747089685,39.88482583143816
2020-04-16,184948.0,74797.0,19315.0,10.443476004066007,40.442178342020455
2020-04-17,190839.0,74797.0,20002.0,10.48108615115359,39.193770665325225
2020-04-18,191726.0,74797.0,20043.0,10.453981202340842,39.012444843161596
2020-04-19,198674.0,77357.0,20453.0,10.294754220481794,38.936649989429924
2020-04-20,200210.0,80587.0,20852.0,10.41506418260826,40.25123620198791
2020-04-21,204178.0,82514.0,21282.0,10.423258137507469,40.41277708665968
2020-04-22,208389.0,85915.0,21717.0,10.421375408490851,41.228183829280816
2020-04-23,213024.0,89250.0,22157.0,10.401175454408893,41.896687697160885
2020-04-24,219764.0,92355.0,22524.0,10.249176389217524,42.02462641742961
2020-04-25,223759.0,95708.0,22902.0,10.235119034318172,42.77280466930939
2020-04-26,226629.0,117727.0,23190.0,10.23258276743047,51.94701472450569
2020-04-27,229422.0,120832.0,23521.0,10.25228618005248,52.668009170872885
2020-04-28,232128.0,123903.0,23822.0,10.26244141163496,53.37701612903226
2020-04-29,236899.0,132929.0,24275.0,10.246982891443189,56.11209840480542
2020-04-30,213435.0,112050.0,24543.0,11.499051233396585,52.49841872232764
2020-05-01,213435.0,112050.0,24543.0,11.499051233396585,52.49841872232764
2020-05-02,216582.0,117248.0,25100.0,11.589144065527144,54.135616071511016
2020-05-03,217466.0,118902.0,25264.0,11.617448244783093,54.67613328060479
2020-05-04,218011.0,121343.0,25428.0,11.66363165161391,55.65911811789314
2020-05-05,219329.0,123486.0,25613.0,11.677890292665356,56.301720246752595
2020-05-06,220325.0,126002.0,25857.0,11.735844774764551,57.18915238851696
2020-05-07,221447.0,128511.0,26070.0,11.772568605580567,58.03239601349307
2020-05-08,222857.0,131148.0,26299.0,11.800840897974934,58.8484992618585
2020-05-09,223578.0,133952.0,26478.0,11.842846791723694,59.912871570548084
2020-05-10,224350.0,136166.0,26621.0,11.865834633385337,60.69355917093827
2020-05-11,227436.0,137139.0,26744.0,11.758912397333756,60.297842030285445
2020-05-12,228030.0,138980.0,26920.0,11.805464193307898,60.94812086129018
2020-05-13,228691.0,140823.0,27104.0,11.851800027110817,61.57784958743457
2020-05-14,229540.0,143374.0,27321.0,11.902500653480875,62.461444628387206
2020-05-15,230183.0,144783.0,27459.0,11.929204154954972,62.899084641350576
2020-05-16,230698.0,146446.0,27563.0,11.947654509358555,63.47952734744125
2020-05-17,230698.0,146446.0,27563.0,11.947654509358555,63.47952734744125
2020-05-18,231606.0,150376.0,27709.0,11.963852404514563,64.92750619586712
2020-05-19,232037.0,150376.0,27778.0,11.971366635493478,64.80690579519646
2020-05-20,232555.0,150376.0,27888.0,11.992001892025542,64.66255294446475
2020-05-21,233037.0,150376.0,27940.0,11.989512395027399,64.52880872994417
2020-05-22,234824.0,150376.0,28628.0,12.191258133751234,64.03774741934384
2020-05-23,235290.0,150376.0,28678.0,12.188363296357686,63.91091844107272
2020-05-24,235772.0,150376.0,28752.0,12.194832295607622,63.78026228729451
2020-05-25,235400.0,150376.0,26834.0,11.399320305862362,63.88105352591333
2020-05-26,236259.0,150376.0,27117.0,11.47765799398118,63.64879221532301
2020-05-27,236259.0,150376.0,27117.0,11.47765799398118,63.64879221532301
2020-05-28,237906.0,150376.0,27119.0,11.39903995695779,63.208157843854295
2020-05-29,238564.0,150376.0,27121.0,11.36843781962073,63.0338190171191
2020-05-30,239228.0,150376.0,27125.0,11.338555687461334,62.85886267493772
2020-05-31,239479.0,150376.0,27127.0,11.32750679600299,62.79297976022949
2020-06-01,239638.0,150376.0,27127.0,11.319990986404493,62.751316569158476
2020-06-02,239932.0,150376.0,27127.0,11.306120067352417,62.67442442025241
2020-06-03,240326.0,150376.0,27128.0,11.288000466033637,62.5716734768606
2020-06-04,240660.0,150376.0,27133.0,11.274412033574336,62.48483337488573
2020-06-05,240978.0,150376.0,27134.0,11.259949040991293,62.40237698047124
2020-06-06,241310.0,150376.0,27135.0,11.244871741742985,62.316522315693504
2020-06-07,241550.0,150376.0,27136.0,11.23411302007866,62.25460567170358
2020-06-08,241717.0,150376.0,27136.0,11.226351477140623,62.21159455065221
2020-06-09,241966.0,150376.0,27136.0,11.214798773381386,62.14757445260904
2020-06-10,242280.0,150376.0,27136.0,11.20026415717352,62.067029882780254
2020-06-11,242707.0,150376.0,27136.0,11.180559275175417,61.95783393144821
2020-06-12,243209.0,150376.0,27136.0,11.157481836609664,61.82994872722638
2020-06-13,243605.0,150376.0,27136.0,11.139344430533034,61.72943905092259
2020-06-14,243928.0,150376.0,27136.0,11.124594142533862,61.64769932111115
2020-06-15,244109.0,150376.0,27136.0,11.116345566939358,61.60198927528276
2020-06-16,244328.0,150376.0,27136.0,11.106381585409778,61.54677319013785
2020-06-17,244683.0,150376.0,27136.0,11.090267815908748,61.457477634326864
2020-06-18,245268.0,150376.0,27136.0,11.063815907497105,61.31089257465303
2020-06-19,245575.0,150376.0,28315.0,11.530082459533746,61.23424615697852
2020-06-20,245938.0,150376.0,28322.0,11.515910514031992,61.14386552708406
2020-06-21,246272.0,150376.0,28323.0,11.500698414760915,61.06094074844075
2020-06-22,246504.0,150376.0,28324.0,11.490280076591048,61.003472560283
2020-06-23,246752.0,150376.0,28325.0,11.47913694721826,60.942160549863836
2020-06-24,247086.0,150376.0,28327.0,11.46442938895769,60.8597816144986
2020-06-25,247486.0,150376.0,28330.0,11.447112159879751,60.76141680741537
2020-06-26,247905.0,150376.0,28338.0,11.430991710534277,60.65872007422198
2020-06-27,248469.0,150376.0,28341.0,11.406251886553251,60.521030792573725
2020-06-28,248770.0,150376.0,28343.0,11.393254813683322,60.44780319170317
2020-06-29,248970.0,150376.0,28346.0,11.385307466763065,60.39924488894244
